0.651483216237,0.503961965135
0.630537744098,0.551505546751
0.691363480139,0.559429477021
0.593339070568,0.537242472266
0.624559082892,0.524564183835
0.635954135954,0.529318541997
0.614148073022,0.537242472266
0.6546506821,0.545166402536
0.684296525628,0.486529318542
0.617816965643,0.519809825674
0.586209677419,0.503961965135
0.64795615013,0.551505546751
0.658883248731,0.535657686212
0.644100923952,0.515055467512
0.626441028673,0.529318541997
0.579468599034,0.462757527734
0.626219818913,0.565768621236
0.671387733888,0.51822503962
0.500970294074,0.459587955626
0.520589645254,0.500792393027
0.59348586418,0.537242472266
0.659059139785,0.526148969889
0.68505104224,0.541996830428
0.64489059457,0.51030110935
0.658701942952,0.51030110935
0.57174392936,0.484944532488
0.589167422868,0.553090332805
0.634640721597,0.524564183835
0.592888342888,0.519809825674
0.622983505528,0.477020602219
0.632475247525,0.515055467512
0.652261781906,0.473851030111
0.637184239429,0.494453248811
0.612800243235,0.51030110935
0.692225859247,0.497622820919
0.674762988244,0.548335974643
0.629301075269,0.527733755943
0.628955114054,0.492868462758
0.670959038509,0.505546751189
0.615618624308,0.541996830428
0.64904341849,0.51822503962
0.618653086044,0.521394611727
0.656102484472,0.564183835182
0.694534995206,0.524564183835
0.627902155887,0.516640253566
0.617228298355,0.511885895404
0.610498561841,0.51822503962
0.576747311828,0.515055467512
0.629786923526,0.559429477021
0.641973244147,0.540412044374
0.654653130288,0.527733755943
0.595537225042,0.526148969889
0.680099009901,0.496038034865
0.567418944692,0.488114104596
0.643515575334,0.492868462758
0.627115637985,0.51030110935
0.604838709677,0.51030110935
0.685101169392,0.557844690967
0.53162078785,0.508716323296
0.578316610925,0.499207606973
0.622253423983,0.521394611727
0.657407407407,0.513470681458
0.588581108011,0.534072900158
0.660488742449,0.500792393027
0.621166950596,0.51030110935
0.617347445836,0.557844690967
0.585874587459,0.499207606973
0.629983894838,0.576862123613
0.568181818182,0.507131537242
0.605976586568,0.562599049128
0.572602818192,0.497622820919
0.576798679868,0.48177496038
0.599175709516,0.519809825674
0.632968480795,0.521394611727
0.634432611932,0.625990491284
0.588654054587,0.51030110935
0.613856782251,0.548335974643
0.655487455608,0.499207606973
0.614815753888,0.568938193344
0.597642390289,0.511885895404
0.627113086564,0.545166402536
0.65307877537,0.475435816165
0.553866423432,0.507131537242
0.646256239601,0.507131537242
0.564559308072,0.508716323296
0.6546506821,0.545166402536
0.658235221977,0.515055467512
0.595984475295,0.473851030111
0.645293609672,0.557844690967
0.543229497775,0.477020602219
0.678135434057,0.529318541997
0.608746706381,0.503961965135
0.55495997713,0.530903328051
0.650663544106,0.502377179081
0.652837005449,0.499207606973
0.643682645857,0.543581616482
0.597393515575,0.51030110935
0.688588684043,0.508716323296
0.655920826162,0.551505546751
0.603044496487,0.499207606973
